index,Site,Species,Foliage,SampleDate,SiteID,SpeciesID,ID,TreeAge,Expt.Date,FreshWeight,Weight.in.Water,TurgidWeight,DryWt,Data.Collection.Site,ComputracMC,Notes,Diam,LatinName,CommonName,Latitude,Longitude,Elevation,H2Otemp,H2Odens,Safresh,Thickfresh,DryWt,SLA_f,Conversion,SA_one_m,SA_all_m,d.wt.kg,SLA_one_mkg,SLA_all_mkg,f.wt.kg,s.wt.kg,LFMC,VWM,RWC,SLA_m_kg,LMA_kg_m,Vol_F_m,SAV_m,k,mes.mech.LFMC,week.of.year,doy,year
6,TV1,ABILAS,Old,8/16/2022,10,6,11518,mature,8/16/2022,0.01154,-0.00138,0.01214,0.00514,5,0,NA,0.779999971,Abies lasiocarpa,Subalpine Fir,47.018,-114.014,6817,25.29999924,0.996990025,20.99,0.78,0.00514,8.167315175,2.2,2.10E-05,4.62E-05,5.14E-06,4.083657588,8.984046693,1.15E-05,1.21E-05,124.513624,493.3446121,91.42857295,8.984046693,0.111308416,1.30E-08,3559.635377,539.5956605,124.513624,33,228,2022
6,TV1,ABILAS,Old,9/6/2022,10,6,11278,mature,9/6/2022,0.01029,-0.00118,0.01153,0.00657,5,0,NA,0.660000026,Abies lasiocarpa,Subalpine Fir,47.018,-114.014,6817,25,0.997070014,22.83,0.66,0.00657,6.949771689,2.2,2.28E-05,5.02E-05,6.57E-06,3.474885845,7.644748858,1.03E-05,1.15E-05,56.62099453,323.0332863,74.99999531,7.644748858,0.130808748,1.15E-08,4361.471026,430.7110754,56.62099453,36,249,2022
6,TV1,LAROCC,New,8/1/2022,10,5,11494,mature,8/1/2022,0.00492,-0.00133,0.00567,0.00176,5,0,NA,0.430000007,Larix occidentalis,Western Larch,47.018,-114.014,6817,27.5,0.996399999,13.8,0.43,0.00176,15.68181818,2,1.38E-05,2.76E-05,1.76E-06,7.840909091,15.68181818,4.92E-06,5.67E-06,179.5454643,503.2486211,80.81842237,15.68181818,0.063768116,6.28E-09,4395.462366,622.6904786,179.5454643,31,213,2022
6,TV1,LAROCC,New,8/16/2022,10,5,11530,mature,8/16/2022,0.00719,-0.00142,0.00806,0.00202,5,0,NA,0.49000001,Larix occidentalis,Western Larch,47.018,-114.014,6817,25.5,0.996940017,19.25,0.49,0.00202,19.05940594,2,1.93E-05,3.85E-05,2.02E-06,9.52970297,19.05940594,7.19E-06,8.06E-06,255.9405816,597.9962966,85.59602449,19.05940594,0.052467533,8.65E-09,4453.164095,698.6262506,255.9405816,33,228,2022
6,TV1,LAROCC,New,9/6/2022,10,5,11326,mature,9/6/2022,0.00611,-0.0007,0.00694,0.00193,5,0,NA,0.340000004,Larix occidentalis,Western Larch,47.018,-114.014,6817,25,0.997070014,20.11,0.34,0.00193,20.83937824,2,2.01E-05,4.02E-05,1.93E-06,10.41968912,20.83937824,6.11E-06,6.94E-06,216.5803042,611.3599319,83.43312907,20.83937824,0.047986077,6.84E-09,5882.511213,732.7544091,216.5803042,36,249,2022
6,White Pine Creek,PINMON,New,6/21/2022,30,30,11661,mature,6/21/2022,0.0037,-0.00039,0.00428,0.00091,5,0,NA,0.419999987,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,23.20000076,0.99752003,7.37,0.42,0.00091,16.1978022,2,7.37E-06,1.47E-05,9.10E-07,8.098901099,16.1978022,3.70E-06,4.28E-06,306.5934056,679.7432523,82.78931768,16.1978022,0.061736771,4.10E-09,3591.188367,821.0518837,306.5934056,25,172,2022
6,White Pine Creek,PINMON,New,7/25/2022,30,30,11767,mature,7/25/2022,0.01495,-0.0012,0.01627,0.0053,5,0,NA,0.649999976,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,25.5,0.996940017,32.91,0.65,0.0053,12.41886792,2,3.29E-05,6.58E-05,5.30E-06,6.209433962,12.41886792,1.49E-05,1.63E-05,182.0754753,595.0670422,87.96717721,12.41886792,0.080522635,1.62E-08,4058.788923,676.4648601,182.0754753,30,206,2022
6,White Pine Creek,PINMON,New,8/15/2022,30,30,11422,mature,8/15/2022,0.020880001,-0.00286,0.02286,0.00743,5,0,NA,0.699999988,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,26,0.996810019,38.04,0.7,0.00743,10.23956931,2,3.80E-05,7.61E-05,7.43E-06,5.119784657,10.23956931,2.09E-05,2.29E-05,181.0228805,564.1518037,87.16785946,10.23956931,0.097660361,2.38E-08,3191.12772,647.2016259,181.0228805,33,227,2022
6,White Pine Creek,PINMON,New,9/20/2022,30,30,11133,mature,9/21/2022,0.033989999,-0.00302,0.038550001,0.01366,5,0,NA,0.779999971,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,24.5,0.997200012,71.77,0.78,0.01366,10.50805271,2,7.18E-05,0.00014354,1.37E-05,5.254026354,10.50805271,3.40E-05,3.86E-05,148.8286982,547.1958411,81.6793852,10.50805271,0.095165109,3.72E-08,3863.477228,669.9313906,148.8286982,38,263,2022
6,White Pine Creek,PINMON,Old,6/21/2022,30,30,11649,mature,6/21/2022,0.015629999,-0.00019,0.018689999,0.008,5,0,NA,0.699999988,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,23.20000076,0.99752003,34.1,0.7,0.008,8.525,2,3.41E-05,6.82E-05,8.00E-06,4.2625,8.525,1.56E-05,1.87E-05,95.37498246,NA,NA,8.525,0.117302058,1.59E-08,4295.778932,673.3412374,95.37498246,25,172,2022
6,White Pine Creek,PINMON,Old,7/25/2022,30,30,11755,mature,7/25/2022,0.015629999,-0.001,0.01898,0.00681,5,0,NA,0.620000005,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,25.5,0.996940017,41.77,0.62,0.00681,12.26725404,2,4.18E-05,8.35E-05,6.81E-06,6.133627019,12.26725404,1.56E-05,1.90E-05,129.5154032,NA,NA,12.26725404,0.081517838,1.67E-08,5002.802379,728.8018309,129.5154032,30,206,2022
6,White Pine Creek,PINMON,Old,8/15/2022,30,30,11434,mature,8/15/2022,0.01394,-0.00143,0.017030001,0.00575,5,0,NA,0.629999995,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,26,0.996810019,NA,NA,NA,NA,NA,NA,NA,5.75E-06,NA,NA,1.39E-05,1.70E-05,142.4347817,NA,NA,NA,NA,1.54E-08,NA,730.7850729,NA,33,227,2022
6,White Pine Creek,PINMON,Old,9/20/2022,30,30,11121,mature,9/21/2022,0.019409999,-0.00159,0.023600001,0.0087,5,0,NA,0.579999983,Pinus monticola,Western White Pine,47.73889,-115.67531,3360,24.5,0.997200012,37.48,0.58,0.0087,8.616091954,2,3.75E-05,7.50E-05,8.70E-06,4.308045977,8.616091954,1.94E-05,2.36E-05,123.1034365,NA,NA,8.616091954,0.116061901,2.11E-08,3555.779252,706.7918032,123.1034365,38,263,2022
6,White Pine Creek,TSUHET,New,6/21/2022,30,29,11709,mature,6/22/2022,0.00162,-7.00E-05,0.00208,0.0003,5,0,NA,0.310000002,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,23,0.997560024,9.89,0.31,3.00E-04,65.93333333,2,9.89E-06,1.98E-05,3.00E-07,32.96666667,65.93333333,1.62E-06,2.08E-06,439.9999728,NA,NA,65.93333333,0.015166836,1.70E-09,11663.28873,1049.578051,439.9999728,25,172,2022
6,White Pine Creek,TSUHET,New,7/25/2022,30,29,11803,mature,7/26/2022,0.00975,-0.00223,0.01064,0.0034,5,0,NA,0.419999987,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,25,0.997070014,30.93,0.42,0.0034,18.19411765,2,3.09E-05,6.19E-05,3.40E-06,9.097058824,18.19411765,9.75E-06,1.06E-05,186.764708,527.9401802,87.70718511,18.19411765,0.05496282,1.20E-08,5143.05177,601.9349265,186.764708,30,206,2022
6,White Pine Creek,TSUHET,New,8/15/2022,30,29,11542,mature,8/15/2022,0.00778,-0.00164,0.00821,0.00295,5,0,NA,0.519999981,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,26,0.996810019,20.91,0.52,0.00295,14.17627119,2,2.09E-05,4.18E-05,2.95E-06,7.088135593,14.17627119,7.78E-06,8.21E-06,163.7288071,510.5645162,91.82510292,14.17627119,0.070540414,9.46E-09,4420.664204,556.0184524,163.7288071,33,227,2022
6,White Pine Creek,TSUHET,New,9/20/2022,30,29,11109,mature,9/21/2022,0.00677,-0.00117,0.00725,0.00237,5,0,NA,0.439999998,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,24.5,0.997200012,18.5,0.44,0.00237,15.61181435,2,1.85E-05,3.70E-05,2.37E-06,7.805907173,15.61181435,6.77E-06,7.25E-06,185.6540164,552.0223671,90.16393568,15.61181435,0.064054051,7.97E-09,4642.006295,612.2429805,185.6540164,38,263,2022
6,White Pine Creek,TSUHET,Old,6/21/2022,30,29,11697,mature,6/22/2022,0.00706,-0.00061,0.00896,0.0037,5,0,NA,0.50999999,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,23,0.997560024,20.85,0.51,0.00896,4.654017857,2.2,2.09E-05,4.59E-05,3.70E-06,2.327008929,5.119419643,7.06E-06,8.96E-06,90.81081636,NA,NA,5.119419643,0.080662743,7.70E-09,5959.5684,683.3950557,90.81081636,25,172,2022
6,White Pine Creek,TSUHET,Old,7/25/2022,30,29,11815,mature,7/26/2022,0.00497,-0.00028,0.00554,0.00213,5,0,NA,0.460000008,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,25,0.997070014,13.56,0.46,0.00213,12.73239437,2.2,1.36E-05,2.98E-05,2.13E-06,6.366197183,14.0056338,4.97E-06,5.54E-06,133.3333479,538.7991005,83.28446621,14.0056338,0.071399836,5.27E-09,5659.666763,646.9382888,133.3333479,30,206,2022
6,White Pine Creek,TSUHET,Old,8/15/2022,30,29,11554,mature,8/15/2022,0.00763,-0.00117,0.00791,0.00313,5,0,NA,0.540000021,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,26,0.996810019,17.79,0.54,0.00313,11.36741214,2.2,1.78E-05,3.91E-05,3.13E-06,5.68370607,12.50415335,7.63E-06,7.91E-06,143.769958,509.1951265,94.14225387,12.50415335,0.07997343,8.84E-09,4428.639938,540.8784107,143.769958,33,227,2022
6,White Pine Creek,TSUHET,Old,9/20/2022,30,29,11097,mature,9/21/2022,0.01052,-0.00181,0.01094,0.00446,5,0,NA,0.5,Tsuga heterophylla,Western Hemlock,47.73889,-115.67531,3360,24.5,0.997200012,23.17,0.5,0.00446,10.39013453,2.2,2.32E-05,5.10E-05,4.46E-06,5.195067265,11.42914798,1.05E-05,1.09E-05,135.8744414,489.5916942,93.51851273,11.42914798,0.087495585,1.24E-08,4118.225552,523.5238242,135.8744414,38,263,2022
7,Blue Mountain,PINPON,New,6/23/2022,20,4,11686,mature,6/23/2022,0.0264,0.00055,0.031830002,0.00573,5,0,NA,1.25999999,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,23.5,0.997439981,NA,NA,NA,NA,NA,NA,NA,5.73E-06,NA,NA,2.64E-05,3.18E-05,360.7329931,796.726105,79.19539694,NA,NA,2.59E-08,NA,1006.025774,NA,25,174,2022
7,Blue Mountain,PINPON,New,7/27/2022,20,4,11828,mature,7/27/2022,0.092710003,0.00125,0.104529999,0.033989999,5,0,NA,1.429999948,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,26.5,0.996680021,168.6,1.43,0.03399,9.920564872,2.2,0.0001686,0.00037092,3.40E-05,4.960282436,10.91262136,9.27E-05,0.00010453,172.7567072,639.2232457,83.24355546,10.91262136,0.091637009,9.19E-08,4037.817965,767.8951748,172.7567072,30,208,2022
7,Blue Mountain,PINPON,New,8/25/2022,20,4,11351,mature,8/26/2022,0.087789997,-0.00031,0.09781,0.03514,5,0,NA,1.379999995,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,24,0.997319996,182.64,1.38,0.03514,10.39499146,2.2,0.00018264,0.000401808,3.51E-05,5.197495731,11.43449061,8.78E-05,9.78E-05,149.8292452,595.3868847,84.01148438,11.43449061,0.087454705,8.84E-08,4543.802967,708.6970182,149.8292452,34,237,2022
7,Blue Mountain,PINPON,Old,6/23/2022,20,4,11674,mature,6/23/2022,0.052379999,0.00098,0.061579999,0.02665,5,0,NA,1.600000024,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,23.5,0.997439981,NA,NA,NA,NA,NA,NA,NA,2.67E-05,NA,NA,5.24E-05,6.16E-05,96.54783713,NA,NA,NA,NA,5.16E-08,NA,677.118323,NA,25,174,2022
7,Blue Mountain,PINPON,Old,7/27/2022,20,4,11840,mature,7/27/2022,0.035599999,0.00012,0.041499998,0.01643,5,0,NA,1.460000038,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,26.5,0.996680021,53.99,1.46,0.01643,6.572124163,2.3,5.40E-05,0.000124177,1.64E-05,3.286062082,7.557942788,3.56E-05,4.15E-05,116.6768075,537.9429171,76.46589699,7.557942788,0.132311135,3.56E-08,3484.61868,703.5069727,116.6768075,30,208,2022
7,Blue Mountain,PINPON,Old,8/25/2022,20,4,11339,mature,8/26/2022,0.049150001,0.00045,0.05446,0.022220001,5,0,NA,1.440000057,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,24,0.997319996,80.24,1.44,0.02222,7.222322232,2.3,8.02E-05,0.000184552,2.22E-05,3.611161116,8.305670567,4.92E-05,5.45E-05,121.1971192,550.9144941,83.52977962,8.305670567,0.120399674,4.89E-08,3775.431464,659.5426166,121.1971192,34,237,2022
7,Blue Mountain,PINPON,Old,9/20/2022,20,4,11207,mature,9/20/2022,0.039110001,-0.00015,0.04403,0.01785,5,0,NA,0.790000021,Pinus ponderosa,Ponderosa Pine,46.82981,-114.11812,NA,24,0.997319996,75.07,0.79,0.01785,8.411204482,2.3,7.51E-05,0.000172661,1.79E-05,4.205602241,9.672885154,3.91E-05,4.40E-05,119.103643,539.4979203,81.20703394,9.672885154,0.103381774,3.94E-08,4381.479165,664.3487566,119.103643,38,263,2022
7,Blue Mountain,PSEMEN,New,6/30/2022,20,2,10773,mature,6/30/2022,0.01042,-0.00202,0.01444,0.00246,5,0,NA,1.070000052,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,24.5,0.997200012,26.05,NA,0.00246,21.17886179,2.3,2.61E-05,5.99E-05,2.46E-06,10.58943089,24.35569106,1.04E-05,1.44E-05,323.577225,NA,NA,24.35569106,0.041058167,1.25E-08,4797.772704,959.314308,323.577225,26,181,2022
7,Blue Mountain,PSEMEN,New,7/27/2022,20,2,10821,mature,7/27/2022,0.01743,-0.00188,0.017960001,0.00631,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,27,0.99654001,31.22,NA,0.00631,9.89540412,2.3,3.12E-05,7.18E-05,6.31E-06,4.94770206,11.37971474,1.74E-05,1.80E-05,176.2282056,573.2698761,95.45063739,11.37971474,0.087875666,1.94E-08,3701.818077,600.5930309,176.2282056,30,208,2022
7,Blue Mountain,PSEMEN,New,8/25/2022,20,2,10966,mature,8/25/2022,0.01446,-0.00125,0.015799999,0.00532,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,25,0.997070014,31.11,NA,0.00532,11.69548872,2.3,3.11E-05,7.16E-05,5.32E-06,5.847744361,13.44981203,1.45E-05,1.58E-05,171.8045154,579.4791586,87.21374881,13.44981203,0.074350481,1.58E-08,4536.484822,664.4355581,171.8045154,34,237,2022
7,Blue Mountain,PSEMEN,New,9/20/2022,20,2,11014,mature,9/20/2022,0.01057,-0.00136,0.01371,0.00398,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,24,0.997319996,24.36,NA,0.00398,12.24120603,2.3,2.44E-05,5.60E-05,3.98E-06,6.120603015,14.07738693,1.06E-05,1.37E-05,165.5778851,NA,NA,14.07738693,0.071035911,1.20E-08,4678.875472,812.5483042,165.5778851,38,263,2022
7,Blue Mountain,PSEMEN,Old,6/30/2022,20,2,10761,mature,6/30/2022,0.01189,-0.00025,0.01422,0.00601,5,0,NA,1.25999999,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,24.5,0.997200012,23.29,NA,0.00601,7.750415973,2.3,2.33E-05,5.36E-05,6.01E-06,3.875207987,8.912978369,1.19E-05,1.42E-05,97.83692976,NA,NA,8.912978369,0.112195944,1.22E-08,4395.447932,673.6727468,97.83692976,26,181,2022
7,Blue Mountain,PSEMEN,Old,7/27/2022,20,2,10809,mature,7/27/2022,0.01372,-0.00077,0.016559999,0.00576,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,27,0.99654001,22.97,NA,0.00576,7.975694444,2.3,2.30E-05,5.28E-05,5.76E-06,3.987847222,9.172048611,1.37E-05,1.66E-05,138.1944437,NA,NA,9.172048611,0.109026899,1.46E-08,3629.585676,741.9795751,138.1944437,30,208,2022
7,Blue Mountain,PSEMEN,Old,8/25/2022,20,2,10954,mature,8/25/2022,0.01134,-0.0009,0.0121,0.00478,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,25,0.997070014,26.07,NA,0.00478,10.90794979,2.3,2.61E-05,6.00E-05,4.78E-06,5.453974895,12.54414226,1.13E-05,1.21E-05,137.2384844,533.8143128,89.61748342,12.54414226,0.079718485,1.23E-08,4879.274645,595.6586733,137.2384844,34,237,2022
7,Blue Mountain,PSEMEN,Old,9/20/2022,20,2,11002,mature,9/20/2022,0.01249,-0.00179,0.016519999,0.00545,5,0,NA,NA,Pseudotsuga menzeseii,Douglas Fir,46.82981,-114.11812,NA,24,0.997319996,26.4,NA,0.00545,9.688073394,2.3,2.64E-05,6.07E-05,5.45E-06,4.844036697,11.1412844,1.25E-05,1.65E-05,129.1743031,NA,NA,11.1412844,0.089756259,1.43E-08,4236.238212,772.3180681,129.1743031,38,263,2022
7,Jerry Johnson,ABIGRA,New,6/15/2022,27,10,11746,mature,6/16/2022,0.00868,-0.00049,0.0111,0.00227,5,0,NA,1.899999976,Abies grandis,Grand Fir,46.47389,-114.88439,3081,23.5,0.997439981,27.69,1.85,0.00227,24.39647577,2.1,2.77E-05,5.81E-05,2.27E-06,12.19823789,25.61629956,8.68E-06,1.11E-05,282.378844,NA,NA,25.61629956,0.039037646,9.20E-09,6318.326024,959.4458544,282.378844,24,166,2022
7,Jerry Johnson,ABIGRA,New,7/13/2022,27,10,11888,mature,7/13/2022,0.03331,-0.00642,0.034740001,0.00969,5,0,NA,0.49000001,Abies grandis,Grand Fir,46.47389,-114.88439,3081,26.5,0.996680021,78.29,0.49,0.00969,16.15892673,2.1,7.83E-05,0.000164409,9.69E-06,8.079463364,16.96687307,3.33E-05,3.47E-05,243.7564575,591.9145688,94.29141301,16.96687307,0.058938378,3.99E-08,4120.071206,627.7502372,243.7564575,28,194,2022
7,Jerry Johnson,ABIGRA,New,8/24/2022,27,10,11375,mature,8/25/2022,0.031339999,-0.0065,0.041359998,0.01163,5,0,NA,0.579999983,Abies grandis,Grand Fir,46.47389,-114.88439,3081,24.79999924,0.997120023,70.27,0.58,0.01163,12.08426483,2.1,7.03E-05,0.000147567,1.16E-05,6.042132416,12.68847807,3.13E-05,4.14E-05,169.4754972,NA,NA,12.68847807,0.078811656,3.80E-08,3884.43394,782.5883556,169.4754972,34,236,2022
7,Jerry Johnson,ABIGRA,New,9/12/2022,27,10,11182,mature,9/13/2022,0.018929999,-0.00323,0.01994,0.00719,5,0,NA,0.589999974,Abies grandis,Grand Fir,46.47389,-114.88439,3081,24.5,0.997200012,41.07,0.59,0.00719,11.42420028,2.1,4.11E-05,8.62E-05,7.19E-06,5.712100139,11.99541029,1.89E-05,1.99E-05,163.2823345,527.7434246,92.07842598,11.99541029,0.083365216,2.22E-08,3877.02632,573.1455756,163.2823345,37,255,2022
7,Jerry Johnson,ABIGRA,Old,6/15/2022,27,10,11734,mature,6/16/2022,0.02664,-0.00264,0.027860001,0.01375,5,0,NA,1.899999976,Abies grandis,Grand Fir,46.47389,-114.88439,3081,23.5,0.997439981,49.16,1.9,0.01375,7.150545455,2.5,4.92E-05,0.0001229,1.37E-05,3.575272727,8.938181818,2.66E-05,2.79E-05,93.7454543,438.642753,91.35364395,8.938181818,0.111879576,2.94E-08,4182.249401,480.1590107,93.7454543,24,166,2022
7,Jerry Johnson,ABIGRA,Old,7/13/2022,27,10,11900,mature,7/13/2022,0.035780001,-0.00387,0.04414,0.01596,5,0,NA,0.75,Abies grandis,Grand Fir,46.47389,-114.88439,3081,26.5,0.996680021,60.9,0.75,0.01596,7.631578947,2.5,6.09E-05,0.00015225,1.60E-05,3.815789474,9.539473684,3.58E-05,4.41E-05,124.1854662,NA,NA,9.539473684,0.104827589,3.98E-08,3823.065973,707.6124597,124.1854662,28,194,2022
7,Jerry Johnson,ABIGRA,Old,8/24/2022,27,10,11387,mature,8/25/2022,0.023770001,-0.00336,0.03176,0.01014,5,0,NA,0.550000012,Abies grandis,Grand Fir,46.47389,-114.88439,3081,24.79999924,0.997120023,48.37,0.55,0.01014,9.540433925,2.5,4.84E-05,0.000120925,1.01E-05,4.770216963,11.92554241,2.38E-05,3.18E-05,134.4181558,NA,NA,11.92554241,0.083853628,2.72E-08,4439.723289,793.7714827,134.4181558,34,236,2022
7,Jerry Johnson,ABIGRA,Old,9/12/2022,27,10,11170,mature,9/13/2022,0.022360001,-0.00309,0.02423,0.00965,5,0,NA,0.589999974,Abies grandis,Grand Fir,46.47389,-114.88439,3081,24.5,0.997200012,47.5,0.59,0.00965,9.844559585,2.5,4.75E-05,0.00011875,9.65E-06,4.922279793,12.30569948,2.24E-05,2.42E-05,131.7098435,497.4875959,87.17421833,12.30569948,0.081263161,2.55E-08,4648.044863,570.6820267,131.7098435,37,255,2022
7,Jerry Johnson,THUPLI,NS,6/15/2022,27,28,11590,mature,6/16/2022,0.039480001,-0.0043,0.042130001,0.022530001,5,0,NA,0.899999976,Thuja plicata,Western Red Cedar,46.47389,-114.88439,3081,24,0.997319996,77.26,0.9,0.02253,6.858411008,2.3,7.73E-05,0.000177698,2.25E-05,3.429205504,7.887172659,3.95E-05,4.21E-05,75.23302079,385.7187458,86.47959121,7.887172659,0.12678815,4.39E-08,4043.743326,446.0228597,75.23302079,24,166,2022
7,Jerry Johnson,THUPLI,NS,7/13/2022,27,28,11876,mature,7/13/2022,0.02678,-0.0053,0.029610001,0.0132,5,0,NA,0.670000017,Thuja plicata,Western Red Cedar,46.47389,-114.88439,3081,26.5,0.996680021,56.33,0.67,0.0132,8.534848485,2.3,5.63E-05,0.000129559,1.32E-05,4.267424242,9.815075758,2.68E-05,2.96E-05,102.8787886,421.4665492,82.75441507,9.815075758,0.101884083,3.22E-08,4020.970879,509.2979617,102.8787886,28,194,2022
7,Jerry Johnson,THUPLI,NS,8/24/2022,27,28,11363,mature,8/25/2022,0.01371,-0.00445,0.016869999,0.00553,5,0,NA,0.649999976,Thuja plicata,Western Red Cedar,46.47389,-114.88439,3081,24.79999924,0.997120023,34.89,0.65,0.00553,12.61844485,2.3,3.49E-05,8.02E-05,5.53E-06,6.309222423,14.51121157,1.37E-05,1.69E-05,147.9204182,NA,NA,14.51121157,0.068912236,1.82E-08,4401.51905,621.994876,147.9204182,34,236,2022
7,Jerry Johnson,THUPLI,NS,9/12/2022,27,28,11267,mature,9/13/2022,0.01409,-0.0029,0.01619,0.00635,5,0,NA,0.670000017,Thuja plicata,Western Red Cedar,46.47389,-114.88439,3081,25,0.997070014,32.75,0.67,0.00635,10.31496063,2.3,3.28E-05,7.53E-05,6.35E-06,5.157480315,11.86220472,1.41E-05,1.62E-05,121.8897621,453.7486894,78.65853488,11.86220472,0.08430136,1.71E-08,4415.842496,576.8588114,121.8897621,37,255,2022
7,Spring Gulch,PICENG,New,6/28/2022,6,27,11626,mature,6/29/2022,0.01104,-0.00124,0.01255,0.00213,5,0,NA,1.00999999,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,25.5,0.996940017,16.9,1.01,0.00213,15.8685446,2.4,1.69E-05,4.06E-05,2.13E-06,7.9342723,19.04225352,1.10E-05,1.26E-05,418.3098899,722.5875157,85.50863887,19.04225352,0.052514791,1.23E-08,3289.354497,845.0462143,418.3098899,26,179,2022
7,Spring Gulch,PICENG,New,7/13/2022,6,27,11936,mature,7/14/2022,0.01608,-0.00174,0.017410001,0.00501,5,0,NA,1,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,26,0.996810019,25.08,1,0.00501,10.01197605,2.4,2.51E-05,6.02E-05,5.01E-06,5.005988024,12.01437126,1.61E-05,1.74E-05,220.9580763,618.5777908,89.27418394,12.01437126,0.083233652,1.79E-08,3363.454013,692.8966063,220.9580763,28,194,2022
7,Spring Gulch,PICENG,New,8/8/2022,6,27,11483,mature,8/9/2022,0.0163,-0.00051,0.01726,0.0066,5,0,NA,0.980000019,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,26,0.996810019,23.57,0.98,0.0066,7.142424242,2.4,2.36E-05,5.66E-05,6.60E-06,3.571212121,8.570909091,1.63E-05,1.73E-05,146.9697021,574.5904916,90.99437292,8.570909091,0.116673737,1.69E-08,3350.869482,631.4571695,146.9697021,32,220,2022
7,Spring Gulch,PICENG,New,9/12/2022,6,27,11231,mature,9/13/2022,0.01129,-0.0006,0.01313,0.00501,5,0,NA,0.779999971,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,25,0.997070014,18.72,0.78,0.00501,7.473053892,2.4,1.87E-05,4.49E-05,5.01E-06,3.736526946,8.967664671,1.13E-05,1.31E-05,125.3492994,526.0724876,77.33990069,8.967664671,0.111511751,1.19E-08,3763.59638,680.2083826,125.3492994,37,255,2022
7,Spring Gulch,PICENG,Old,6/28/2022,6,27,11638,mature,6/29/2022,0.02211,0.00041,0.023329999,0.01202,5,0,NA,1.25999999,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,25,0.997070014,26.67,1.26,0.01202,4.437603993,2.7,2.67E-05,7.20E-05,1.20E-05,2.218801997,5.990765391,2.21E-05,2.33E-05,83.9434258,463.1260739,89.21309329,5.990765391,0.166923583,2.18E-08,3305.177946,519.1234345,83.9434258,26,179,2022
7,Spring Gulch,PICENG,Old,7/13/2022,6,27,11948,mature,7/14/2022,0.01702,-0.00034,0.01791,0.00832,5,0,NA,1.00999999,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,26,0.996810019,25.45,1.01,0.00832,6.117788462,2.7,2.55E-05,6.87E-05,8.32E-06,3.058894231,8.259014423,1.70E-05,1.79E-05,104.5673089,499.0268825,90.71950156,8.259014423,0.121079823,1.74E-08,3941.451926,550.0767464,104.5673089,28,194,2022
7,Spring Gulch,PICENG,Old,8/8/2022,6,27,11471,mature,8/9/2022,0.018650001,-0.00043,0.019859999,0.00851,5,0,NA,1.080000043,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,25.5,0.996940017,23.7,1.08,0.00851,5.569917744,2.7,2.37E-05,6.40E-05,8.51E-06,2.784958872,7.519388954,1.87E-05,1.99E-05,119.1539454,529.2619958,89.33921962,7.519388954,0.132989531,1.92E-08,3339.987406,592.4184228,119.1539454,32,220,2022
7,Spring Gulch,PICENG,Old,9/12/2022,6,27,11219,mature,9/13/2022,0.01358,-0.00033,0.01565,0.006,5,0,NA,0.889999986,Picea engelmannii,Engelmann Spruce,46.73587,-114.5362,NA,25,0.997070014,NA,NA,NA,NA,NA,NA,NA,6.00E-06,NA,NA,1.36E-05,1.57E-05,126.3333318,542.7625549,78.54921953,NA,NA,1.40E-08,NA,690.9840202,NA,37,255,2022
