Num,species,foliage,SampleDate,TreeAge,SiteID,SpeciesID,ID,Expt Date,FreshWt,WeightWater,TurgidWeight,DryWt,Data Collection Site,ComputracMC,Notes,Diam,LFMC,VWM,RWC,Num_v2,test,H2Otemp,H2Odens,Safresh,Conversion,f.wt.kg,s.wt.kg,d.wt.kg,SA_m,SA_all_mm,SA_all_m,SLA_m_kg,LMA_kg_m,Vol_F_cm,Vol_F_m,Dens_g_cm,Dens_kg_m,SAV_m,k,mes.mech.LFMC,week.of.year,doy,year
6,PSEMEN,Old,5/10/2021,mature,20,2,10399,10/5/2021,0.0099,-0.00071,0.0117,0.00534,5,0,NA,NA,85.39325225,428.4807654,71.69811528,6,0,21,0.998019993,20.4,2.3,9.90E-06,1.17E-05,5.34E-06,2.04E-05,46.92,4.69E-05,8.786516609,0.113810745,0.010642251,1.06E-08,0.501773547,501.7735471,4408.841755,597.6178923,85.39325225,19,130,2021
6,PSEMEN,Old,5/14/2021,mature,20,2,10411,5/14/2021,0.01367,-0.00123,0.01431,0.00718,5,0,NA,NA,90.38997056,433.9978111,91.02384022,6,0,23.5,0.997439981,32.279,2.3,1.37E-05,1.43E-05,7.18E-06,3.23E-05,74.2417,7.42E-05,10.34006936,0.09671115,0.014953992,1.50E-08,0.480139341,480.1393406,4964.674115,476.7957604,90.38997056,20,134,2021
6,PSEMEN,Old,5/19/2021,mature,20,2,10520,5/19/2021,0.01232,-0.00146,0.01473,0.00592,5,0,NA,NA,108.108107,462.8200823,72.64471984,6,0,23,0.997560024,32.593,2.3,1.23E-05,1.47E-05,5.92E-06,3.26E-05,74.9639,7.50E-05,12.66282114,0.078971344,0.013828268,1.38E-08,0.428108581,428.1085807,5421.062382,637.1007877,108.108107,20,139,2021
6,PSEMEN,Old,5/24/2021,mature,20,2,10532,5/24/2021,0.01715,-0.00128,0.017990001,0.00943,5,0,NA,NA,81.86638829,417.3196031,90.1869075,6,0,24,0.997319996,29.468,2.3,1.71E-05,1.80E-05,9.43E-06,2.95E-05,67.7764,6.78E-05,7.187317357,0.13913397,0.018499012,1.85E-08,0.509756961,509.7569607,3663.784967,462.7274786,81.86638829,21,144,2021
6,PSEMEN,Old,5/27/2021,mature,20,2,10375,5/27/2021,0.01479,-0.00125,0.01533,0.00717,5,0,NA,NA,106.2761529,473.1713258,93.3823594,6,0,25,0.997070014,34.386,2.3,1.48E-05,1.53E-05,7.17E-06,3.44E-05,79.0878,7.91E-05,11.03037639,0.090658738,0.016104104,1.61E-08,0.445228131,445.2281309,4911.033833,506.703117,106.2761529,21,147,2021
6,PSEMEN,Old,6/1/2021,mature,20,2,10508,1/6/2021,0.019880001,-0.00138,0.02045,0.01044,5,0,NA,NA,90.42145467,442.1433917,94.30570177,6,0,26,0.996810019,44.437,2.3,1.99E-05,2.04E-05,1.04E-05,4.44E-05,102.2051,0.000102205,9.789760224,0.102147548,0.02135054,2.14E-08,0.488980596,488.9805959,4787.003046,468.8405721,90.42145467,22,152,2021
6,PSEMEN,Old,6/4/2021,mature,20,2,10472,4/6/2021,0.01185,-0.00146,0.01441,0.00579,5,0,NA,NA,104.6632239,453.5436432,70.30162641,6,0,24.5,0.997200012,26.208,2.3,1.19E-05,1.44E-05,5.79E-06,2.62E-05,60.2784,6.03E-05,10.41077747,0.096054306,0.013361449,1.34E-08,0.43333623,433.3362303,4511.366807,645.1396168,104.6632239,23,155,2021
6,PSEMEN,Old,6/9/2021,mature,20,2,10484,9/6/2021,0.01565,-0.00206,0.01969,0.00763,5,0,NA,NA,105.1114108,451.1621221,66.50083564,6,0,24,0.997319996,32.392,2.3,1.57E-05,1.97E-05,7.63E-06,3.24E-05,74.5016,7.45E-05,9.76429896,0.102413906,0.017776316,1.78E-08,0.429222801,429.2228007,4191.059567,678.4307562,105.1114108,23,160,2021
6,PSEMEN,Old,6/16/2021,mature,20,2,10436,6/16/2021,0.01264,-0.00095,0.01301,0.00624,5,0,NA,NA,102.5641072,468.9374684,94.53471839,6,0,26,0.996810019,27.19,2.3,1.26E-05,1.30E-05,6.24E-06,2.72E-05,62.537,6.25E-05,10.0219551,0.09978093,0.013647875,1.36E-08,0.457214021,457.2140213,4582.178292,496.0478821,102.5641072,24,167,2021
6,PSEMEN,Old,6/22/2021,mature,20,2,10448,6/22/2021,0.01086,-0.0005,0.01183,0.00564,5,0,NA,NA,92.55318446,457.5584295,84.32955759,6,0,26,0.996810019,21.871,2.3,1.09E-05,1.18E-05,5.64E-06,2.19E-05,50.3033,5.03E-05,8.919024657,0.112119883,0.011408379,1.14E-08,0.494373496,494.3734964,4409.329553,542.5836949,92.55318446,25,173,2021
6,PSEMEN,Old,10/13/2021,mature,20,2,10564,10/13/2021,0.01373,-0.00116,0.016960001,0.00622,5,0,NA,NA,120.739551,502.7259109,69.92550634,6,0,22,0.997799993,29.579,2.3,1.37E-05,1.70E-05,6.22E-06,2.96E-05,68.0317,6.80E-05,10.93757259,0.091427965,0.014938558,1.49E-08,0.416372191,416.372191,4554.101034,718.9449704,120.739551,41,286,2021
6,PSEMEN,Old,3/16/2022,mature,20,2,10584,3/16/2022,0.01127,-0.00119,0.01323,0.00474,5,0,NA,NA,137.7637176,522.4888578,76.914016,6,0,21,0.998019993,23.83,2.3,1.13E-05,1.32E-05,4.74E-06,2.38E-05,54.809,5.48E-05,11.56308073,0.086482143,0.012497874,1.25E-08,0.379264495,379.2644954,4385.46589,679.3155331,137.7637176,11,75,2022
6,PSEMEN,Old,3/30/2022,mature,20,2,10596,3/30/2022,0.00772,-0.00073,0.00788,0.00351,5,0,NA,NA,119.9430261,496.4858091,96.33866658,6,0,23,0.997560024,21.71,2.3,7.72E-06,7.88E-06,3.51E-06,2.17E-05,49.933,4.99E-05,14.22592612,0.070294193,0.008479598,8.48E-09,0.413934716,413.9347156,5888.604506,515.3546616,119.9430261,13,89,2022
6,PSEMEN,Old,4/13/2022,mature,20,2,10608,4/13/2022,0.00845,-0.00039,0.00901,0.00437,5,0,NA,NA,93.36382615,460.0381856,87.93102272,6,0,22,0.997799993,20.333,2.3,8.45E-06,9.01E-06,4.37E-06,2.03E-05,46.7659,4.68E-05,10.70157842,0.093444159,0.008868828,8.87E-09,0.492737029,492.7370293,5273.064445,523.1807517,93.36382615,15,103,2022
6,PSEMEN,Old,4/20/2022,mature,20,2,10619,4/20/2022,0.016109999,-0.00128,0.01884,0.00731,5,0,NA,NA,120.3830335,504.0894133,76.32263049,6,0,24.5,0.997200012,28.74,2.3,1.61E-05,1.88E-05,7.31E-06,2.87E-05,66.102,6.61E-05,9.042681527,0.110586666,0.017457219,1.75E-08,0.41873794,418.7379404,3786.513675,660.4717501,120.3830335,16,110,2022
6,PSEMEN,Old,4/27/2022,mature,20,2,10631,4/27/2022,0.01025,-0.00123,0.01073,0.00469,5,0,NA,NA,118.5501194,482.6300599,92.05298177,6,0,23,0.997560024,24.645,2.3,1.03E-05,1.07E-05,4.69E-06,2.46E-05,56.6835,5.67E-05,12.08603449,0.082740125,0.011520211,1.15E-08,0.407110589,407.1105886,4920.35232,524.295955,118.5501194,17,117,2022
6,PSEMEN,Old,5/4/2022,mature,20,2,10643,4/5/2022,0.00685,-0.00052,0.00804,0.00336,5,0,NA,NA,103.8690494,471.7748118,74.57265376,6,0,24,0.997319996,14.259,2.3,6.85E-06,8.04E-06,3.36E-06,1.43E-05,32.7957,3.28E-05,9.760625077,0.102452455,0.007397597,7.40E-09,0.454201534,454.2015341,4433.290846,632.637821,103.8690494,18,124,2022
6,PSEMEN,Old,5/11/2022,mature,20,2,10656,11/5/2022,0.00918,-0.0005,0.01098,0.00483,5,0,NA,NA,90.06211324,447.7037269,70.73171064,6,0,24,0.997319996,19.939,2.3,9.18E-06,1.10E-05,4.83E-06,1.99E-05,45.8597,4.59E-05,9.494761923,0.10532123,0.009716247,9.72E-09,0.497105514,497.1055142,4719.898464,632.9604118,90.06211324,19,131,2022
6,PSEMEN,Old,5/18/2022,mature,20,2,10668,5/18/2022,0.01277,-0.00029,0.01549,0.00658,5,0,NA,NA,94.07295257,472.1981591,69.47250142,6,0,24,0.997319996,25.269,2.3,1.28E-05,1.55E-05,6.58E-06,2.53E-05,58.1187,5.81E-05,8.832629432,0.113216569,0.013108904,1.31E-08,0.50194892,501.9489197,4433.528707,679.6907401,94.07295257,20,138,2022
6,PSEMEN,Old,5/26/2022,mature,20,2,10680,5/26/2022,0.013,-0.00056,0.015939999,0.00667,5,0,NA,NA,94.90255182,465.0726872,68.28479706,6,0,24,0.997319996,19.845,2.3,1.30E-05,1.59E-05,6.67E-06,1.98E-05,45.6435,4.56E-05,6.843103416,0.146132528,0.013610776,1.36E-08,0.490052886,490.0528865,3353.482529,681.0779372,94.90255182,21,146,2022
6,PSEMEN,Old,6/1/2022,mature,20,2,10692,1/6/2022,0.01305,-9.00E-05,0.01408,0.00683,5,0,NA,NA,91.06882085,471.5978796,85.79310496,6,0,24,0.997319996,28.616,2.3,1.31E-05,1.41E-05,6.83E-06,2.86E-05,65.8168,6.58E-05,9.636427733,0.103772895,0.013189203,1.32E-08,0.517847812,517.8478121,4990.202842,549.6920526,91.06882085,22,152,2022
6,PSEMEN,Old,6/8/2022,mature,20,2,10704,8/6/2022,0.0071,-0.00014,0.00763,0.00405,5,0,NA,NA,75.30863857,419.6991302,85.19553418,6,0,24,0.997319996,13.77,2.3,7.10E-06,7.63E-06,4.05E-06,1.38E-05,31.671,3.17E-05,7.819999797,0.127877241,0.00726711,7.27E-09,0.557305417,557.3054168,4358.128331,492.6304345,75.30863857,23,159,2022
6,PSEMEN,Old,6/16/2022,mature,20,2,10716,6/16/2022,0.00929,-0.0003,0.01103,0.00481,5,0,NA,NA,93.13930844,465.4105793,72.02573445,6,0,24,0.997319996,20.97,2.3,9.29E-06,1.10E-05,4.81E-06,2.10E-05,48.231,4.82E-05,10.02723526,0.099728387,0.00962591,9.63E-09,0.499693012,499.6930124,5010.539,646.1726255,93.13930844,24,167,2022
6,PSEMEN,Old,6/23/2022,mature,20,2,10748,6/23/2022,0.00995,-0.00035,0.012,0.00451,5,0,NA,NA,120.6208453,526.1850286,72.63017113,6,0,24,0.997319996,17.71,2.3,9.95E-06,1.20E-05,4.51E-06,1.77E-05,40.733,4.07E-05,9.031707553,0.110721034,0.010338569,1.03E-08,0.436230598,436.2305979,3939.907142,724.4716905,120.6208453,25,174,2022
6,PSEMEN,Old,6/30/2022,mature,20,2,10760,6/30/2022,0.01029,-0.00039,0.01062,0.00519,5,0,NA,1.330000043,98.2658917,475.6893258,93.92264843,6,0,24.5,0.997200012,24.16,2.3,1.03E-05,1.06E-05,5.19E-06,2.42E-05,55.568,5.56E-05,10.70674387,0.093399077,0.010721283,1.07E-08,0.484083854,484.0838544,5182.961944,506.4692422,98.2658917,26,181,2022
6,PSEMEN,Old,7/6/2022,mature,20,2,10796,6/7/2022,0.00939,-0.00054,0.00977,0.00491,5,0,NA,NA,91.24236247,449.3035778,92.18106826,6,0,25.5,0.996940017,20.13,2.3,9.39E-06,9.77E-06,4.91E-06,2.01E-05,46.299,4.63E-05,9.42953131,0.10604981,0.009970987,9.97E-09,0.492428696,492.4286965,4643.371828,487.4141581,91.24236247,27,187,2022
6,PSEMEN,Old,7/14/2022,mature,20,2,10843,7/14/2022,0.0122,-0.0008,0.01289,0.00648,5,0,NA,NA,88.27160183,438.1341205,89.23556722,6,0,26,0.996810019,23.51,2.3,1.22E-05,1.29E-05,6.48E-06,2.35E-05,54.073,5.41E-05,8.344598789,0.119837996,0.013055363,1.31E-08,0.496347754,496.3477539,4141.822936,490.9859758,88.27160183,28,195,2022
6,PSEMEN,Old,7/20/2022,mature,20,2,10855,7/20/2022,0.01073,-0.00069,0.01137,0.00524,5,0,NA,NA,104.7710022,478.6969581,89.55954068,6,0,26,0.996810019,NA,2.3,1.07E-05,1.14E-05,5.24E-06,NA,NA,NA,NA,NA,0.011468634,1.15E-08,0.456898351,456.8983508,NA,534.5013546,NA,29,201,2022
6,PSEMEN,Old,7/27/2022,mature,20,2,10808,7/27/2022,0.0133,-0.00118,0.01385,0.00543,5,0,NA,NA,144.9355432,541.0567009,93.46793341,6,0,27,0.99654001,28.47,2.3,1.33E-05,1.38E-05,5.43E-06,2.85E-05,65.481,6.55E-05,12.05911624,0.082924816,0.01454561,1.45E-08,0.3733085,373.3085,4501.770582,578.8687961,144.9355432,30,208,2022
6,PSEMEN,Old,8/3/2022,mature,20,2,10881,3/8/2022,0.01509,-0.00116,0.01571,0.0071,5,0,NA,NA,112.5352083,489.607223,92.79907002,6,0,26,0.996810019,32.62,2.3,1.51E-05,1.57E-05,7.10E-06,3.26E-05,75.026,7.50E-05,10.56704218,0.094633861,0.016319203,1.63E-08,0.435070253,435.0702535,4597.405788,527.5992775,112.5352083,31,215,2022
6,PSEMEN,Old,8/10/2022,mature,20,2,10905,10/8/2022,0.00648,-0.00049,0.00783,0.00262,5,0,NA,NA,147.3282505,551.3815515,74.08829815,6,0,26.5,0.996680021,18.23,2.3,6.48E-06,7.83E-06,2.62E-06,1.82E-05,41.929,4.19E-05,16.00343556,0.062486583,0.007000597,7.00E-09,0.374253793,374.253793,5989.346305,744.2221852,147.3282505,32,222,2022
6,PSEMEN,Old,8/18/2022,mature,20,2,10929,8/18/2022,0.00962,-0.00098,0.01186,0.00401,5,0,NA,NA,139.9002533,527.0009603,71.46496504,6,0,26,0.996810019,19.48,2.3,9.62E-06,1.19E-05,4.01E-06,1.95E-05,44.804,4.48E-05,11.17306789,0.089500933,0.010645142,1.06E-08,0.376697653,376.6976533,4208.868368,737.4256183,139.9002533,33,230,2022
6,PSEMEN,Old,8/25/2022,mature,20,2,10953,8/25/2022,0.01282,-0.00096,0.016100001,0.00535,5,0,NA,NA,139.6261549,539.9321306,69.48836605,6,0,25,0.997070014,32.68,2.3,1.28E-05,1.61E-05,5.35E-06,3.27E-05,75.164,7.52E-05,14.0493452,0.071177694,0.013835072,1.38E-08,0.386698395,386.6983948,5432.859546,777.0108311,139.6261549,34,237,2022
6,PSEMEN,Old,9/1/2022,mature,20,2,10977,9/1/2022,0.00617,-0.0011,0.00652,0.00263,5,0,NA,NA,134.6007583,484.9310112,91.00257359,6,0,25.5,0.996940017,12.73,2.3,6.17E-06,6.52E-06,2.63E-06,1.27E-05,29.279,2.93E-05,11.13269961,0.089825472,0.007300007,7.30E-09,0.360273607,360.273607,4010.817878,532.8761507,134.6007583,35,244,2022
6,PSEMEN,Old,9/20/2022,mature,20,2,11001,9/20/2022,0.01039,-0.00155,0.01347,0.00452,5,0,NA,NA,129.867268,489.7907727,65.58659953,6,0,24,0.997319996,23.31,2.3,1.04E-05,1.35E-05,4.52E-06,2.33E-05,53.613,5.36E-05,11.86128329,0.08430791,0.01198471,1.20E-08,0.377147224,377.1472238,4473.449853,746.7848252,129.867268,38,263,2022
6,PSEMEN,Old,10/12/2022,mature,20,2,11037,10/12/2022,0.01062,-0.00141,0.01108,0.00437,5,0,NA,NA,143.0205795,518.1730944,93.14456307,6,0,19,0.998430014,26.02,2.3,1.06E-05,1.11E-05,4.37E-06,2.60E-05,59.846,5.98E-05,13.69473617,0.073020757,0.012061606,1.21E-08,0.362306645,362.3066453,4961.694217,556.310618,143.0205795,41,285,2022
6,PSEMEN,Old,10/31/2022,mature,20,2,11049,10/31/2022,0.00948,-0.00081,0.01175,0.00412,5,0,NA,NA,130.0970666,519.2217066,70.24901407,6,0,21.79999924,0.997839987,21.49,2.3,9.48E-06,1.17E-05,4.12E-06,2.15E-05,49.427,4.94E-05,11.99684416,0.083355255,0.010323142,1.03E-08,0.399103281,399.1032811,4787.980282,739.1160054,130.0970666,44,304,2022
6,PSEMEN,Old,11/28/2022,mature,20,2,11073,11/28/2022,0.01179,-0.00038,0.01317,0.0051,5,0,NA,NA,131.1764603,548.3049002,82.89962495,6,0,18.70000076,0.998489976,20.87,2.3,1.18E-05,1.32E-05,5.10E-06,2.09E-05,48.001,4.80E-05,9.411960445,0.10624779,0.01220124,1.22E-08,0.417990297,417.9902974,3934.108314,661.4081795,131.1764603,48,332,2022
7,PSEMEN,New,6/16/2021,mature,20,2,10425,6/16/2021,0.00846,-0.0015,0.00961,0.00202,5,0,NA,NA,318.811886,643.8444235,84.84848615,7,0,26,0.996810019,24.66,2.3,8.46E-06,9.61E-06,2.02E-06,2.47E-05,56.718,5.67E-05,28.07821762,0.035614796,0.010002416,1.00E-08,0.2019512,201.9512001,5670.42969,758.8166304,318.811886,24,167,2021
7,PSEMEN,New,6/22/2021,mature,20,2,10461,6/22/2021,0.00838,-0.00114,0.00941,0.00247,5,0,NA,NA,239.2712438,618.1657421,85.15849006,7,0,26,0.996810019,20.63,2.3,8.38E-06,9.41E-06,2.47E-06,2.06E-05,47.449,4.74E-05,19.21012186,0.052055891,0.009560543,9.56E-09,0.258353537,258.3535374,4963.003094,725.9003086,239.2712438,25,173,2021
7,PSEMEN,New,10/13/2021,mature,20,2,10545,10/13/2021,0.00812,-0.00097,0.00896,0.0033,5,0,NA,NA,146.0606184,528.5294615,85.15901345,7,0,22,0.997799993,22.224,2.3,8.12E-06,8.96E-06,3.30E-06,2.22E-05,51.1152,5.11E-05,15.48945463,0.064560052,0.009119643,9.12E-09,0.361856256,361.8562561,5604.955809,620.6383095,146.0606184,41,286,2021
7,PSEMEN,New,6/23/2022,mature,20,2,10737,6/23/2022,0.0054,-0.00015,0.00767,0.00143,5,0,NA,NA,277.6224018,712.646802,63.62179544,7,0,24,0.997319996,12.97,2.3,5.40E-06,7.67E-06,1.43E-06,1.30E-05,29.831,2.98E-05,20.86083995,0.047936708,0.005570782,5.57E-09,0.256696449,256.6964494,5354.903204,1120.129976,277.6224018,25,174,2022
7,PSEMEN,New,6/30/2022,mature,20,2,10773,6/30/2022,0.01042,-0.00202,0.01444,0.00246,5,0,NA,1.070000052,323.577225,637.4075121,66.44407435,7,0,24.5,0.997200012,26.05,2.3,1.04E-05,1.44E-05,2.46E-06,2.61E-05,59.915,5.99E-05,24.35569002,0.041058167,0.012488086,1.25E-08,0.19698775,196.9877499,4797.772704,959.314308,323.577225,26,181,2022
7,PSEMEN,New,7/6/2022,mature,20,2,10785,6/7/2022,0.01084,-0.00134,0.0121,0.00351,5,0,NA,NA,208.8319032,599.2542046,85.33177784,7,0,26,0.996810019,21.47,2.3,1.08E-05,1.21E-05,3.51E-06,2.15E-05,49.381,4.94E-05,14.06866116,0.071079969,0.012231871,1.22E-08,0.28695529,286.9552901,4037.076819,702.2638222,208.8319032,27,187,2022
7,PSEMEN,New,7/14/2022,mature,20,2,10833,7/14/2022,0.01543,-0.00114,0.016489999,0.00593,5,0,NA,NA,160.2023561,570.8940281,89.96212357,7,0,26,0.996810019,28.69,2.3,1.54E-05,1.65E-05,5.93E-06,2.87E-05,65.987,6.60E-05,11.12765602,0.089866186,0.016640566,1.66E-08,0.356358065,356.3580652,3965.430047,634.5937662,160.2023561,28,195,2022
7,PSEMEN,New,7/20/2022,mature,20,2,10868,7/20/2022,0.01312,-0.00087,0.01392,0.00462,5,0,NA,NA,183.9827024,605.0003623,91.39785409,7,0,26,0.996810019,26.82,2.3,1.31E-05,1.39E-05,4.62E-06,2.68E-05,61.686,6.17E-05,13.35194866,0.074895435,0.014049579,1.40E-08,0.328835479,328.8354788,4390.594156,661.9415394,183.9827024,29,201,2022
7,PSEMEN,New,7/27/2022,mature,20,2,10821,7/27/2022,0.01743,-0.00188,0.017960001,0.00631,5,0,NA,NA,176.2282056,573.2698761,95.45063739,7,0,27,0.99654001,31.22,2.3,1.74E-05,1.80E-05,6.31E-06,3.12E-05,71.806,7.18E-05,11.37971459,0.087875666,0.019397496,1.94E-08,0.325299725,325.2997252,3701.818077,600.5930309,176.2282056,30,208,2022
7,PSEMEN,New,8/3/2022,mature,20,2,10894,3/8/2022,0.01554,-0.00122,0.016240001,0.00589,5,0,NA,NA,163.8370062,573.3340057,93.23670885,7,0,26,0.996810019,39.14,2.3,1.55E-05,1.62E-05,5.89E-06,3.91E-05,90.022,9.00E-05,15.28387059,0.065428452,0.016831375,1.68E-08,0.349941692,349.9416924,5348.463665,614.9230413,163.8370062,31,215,2022
7,PSEMEN,New,8/10/2022,mature,20,2,10918,10/8/2022,0.017200001,-0.00137,0.018139999,0.00649,5,0,NA,NA,165.0231191,574.2159786,91.9313405,7,0,26.5,0.996680021,35.8,2.3,1.72E-05,1.81E-05,6.49E-06,3.58E-05,82.34,8.23E-05,12.68721098,0.078819529,0.01865152,1.87E-08,0.347960917,347.9609173,4414.653721,624.6139515,165.0231191,32,222,2022
7,PSEMEN,New,8/18/2022,mature,20,2,10942,8/18/2022,0.01244,-0.00165,0.01334,0.0047,5,0,NA,NA,164.6808491,546.9962792,89.58332963,7,0,26,0.996810019,28.82,2.3,1.24E-05,1.33E-05,4.70E-06,2.88E-05,66.286,6.63E-05,14.10340446,0.070904866,0.014150005,1.42E-08,0.332155365,332.1553655,4684.521488,610.600523,164.6808491,33,230,2022
7,PSEMEN,New,8/25/2022,mature,20,2,10966,8/25/2022,0.01446,-0.00125,0.015799999,0.00532,5,0,NA,NA,171.8045154,579.4791586,87.21374881,7,0,25,0.997070014,31.11,2.3,1.45E-05,1.58E-05,5.32E-06,3.11E-05,71.553,7.16E-05,13.44981204,0.074350481,0.015772785,1.58E-08,0.337289834,337.2898344,4536.484822,664.4355581,171.8045154,34,237,2022
7,PSEMEN,New,9/1/2022,mature,20,2,10990,9/1/2022,0.0156,-0.00087,0.016580001,0.00625,5,0,NA,NA,149.5999895,565.3652473,90.51306,7,0,25.5,0.996940017,31.26,2.3,1.56E-05,1.66E-05,6.25E-06,3.13E-05,71.898,7.19E-05,11.50367983,0.086928706,0.016537981,1.65E-08,0.377917957,377.917957,4347.447358,624.6228415,149.5999895,35,244,2022
7,PSEMEN,New,9/20/2022,mature,20,2,11014,9/20/2022,0.01057,-0.00136,0.01371,0.00398,5,0,NA,NA,165.5778851,550.3282079,67.72867595,7,0,24,0.997319996,24.36,2.3,1.06E-05,1.37E-05,3.98E-06,2.44E-05,56.028,5.60E-05,14.0773868,0.071035911,0.011974672,1.20E-08,0.332368177,332.3681774,4678.875472,812.5483042,165.5778851,38,263,2022
7,PSEMEN,New,10/31/2022,mature,20,2,11062,10/31/2022,0.0153,-0.00138,0.01623,0.00657,5,0,NA,NA,132.8767065,521.7009718,90.37266979,7,0,21.79999924,0.997839987,28.64,2.3,1.53E-05,1.62E-05,6.57E-06,2.86E-05,65.872,6.59E-05,10.0261793,0.099738891,0.016733724,1.67E-08,0.392620327,392.6203268,3936.481886,577.2773705,132.8767065,44,304,2022
7,PSEMEN,New,11/28/2022,mature,20,2,11086,11/28/2022,0.00952,-0.00099,0.01028,0.00398,5,0,NA,NA,139.1959738,525.7673877,87.93650479,7,0,18.70000076,0.998489976,19.27,2.3,9.52E-06,1.03E-05,3.98E-06,1.93E-05,44.321,4.43E-05,11.13592954,0.089799419,0.010536979,1.05E-08,0.377717372,377.7173716,4206.23415,597.8943431,139.1959738,48,332,2022
7,PSEMEN,Old,4/1/2021,mature,20,2,10268,1/4/2021,0.01764,-0.0007,0.02083,0.00825,5,0,NA,NA,113.8181855,510.3314074,74.64229217,7,0,22,0.997799993,22.233,2.3,1.76E-05,2.08E-05,8.25E-06,2.22E-05,51.1359,5.11E-05,6.198290943,0.161334795,0.018399808,1.84E-08,0.448374232,448.3742323,2779.153899,683.7027542,113.8181855,13,91,2021
7,PSEMEN,Old,4/6/2021,mature,20,2,10280,6/4/2021,0.00645,-0.00051,0.00777,0.00289,5,0,NA,NA,123.1834073,509.5861239,72.9508244,7,0,24,0.997319996,13.838,2.3,6.45E-06,7.77E-06,2.89E-06,1.38E-05,31.8274,3.18E-05,11.01294161,0.090802261,0.006986062,6.99E-09,0.413680844,413.6808436,4555.842665,698.5337425,123.1834073,14,96,2021
7,PSEMEN,Old,4/13/2021,mature,20,2,10291,4/13/2021,0.021919999,-0.00163,0.02706,0.01068,5,0,NA,NA,105.2434332,475.6163963,68.62026266,7,0,23,0.997560024,31.04,2.3,2.19E-05,2.71E-05,1.07E-05,3.10E-05,71.392,7.14E-05,6.684644008,0.149596598,0.023632488,2.36E-08,0.451920251,451.9202512,3020.926056,693.1136342,105.2434332,15,103,2021
7,PSEMEN,Old,4/21/2021,mature,20,2,10327,4/21/2021,0.01213,-0.00058,0.01272,0.00651,5,0,NA,NA,86.32871437,440.8801649,90.49918967,7,0,20.5,0.998130023,24.93,2.3,1.21E-05,1.27E-05,6.51E-06,2.49E-05,57.339,5.73E-05,8.807833817,0.113535294,0.012747227,1.27E-08,0.5106993,510.6992996,4498.154819,487.1647652,86.32871437,16,111,2021
7,PSEMEN,Old,4/27/2021,mature,20,2,10315,4/27/2021,0.01316,-0.00083,0.01352,0.00639,5,0,NA,NA,105.9467786,482.5038159,94.95091192,7,0,20.5,0.998130023,19.819,2.3,1.32E-05,1.35E-05,6.39E-06,1.98E-05,45.5837,4.56E-05,7.13359912,0.140181693,0.014030976,1.40E-08,0.455420911,455.4209112,3248.790422,508.161329,105.9467786,17,117,2021
7,PSEMEN,Old,4/30/2021,mature,20,2,10364,4/30/2021,0.01178,-0.00113,0.01452,0.00545,5,0,NA,NA,116.1467922,488.3658412,69.79052326,7,0,25,0.997070014,21.97,2.3,1.18E-05,1.45E-05,5.45E-06,2.20E-05,50.531,5.05E-05,9.271743025,0.107854585,0.012961595,1.30E-08,0.420472953,420.4729529,3898.517125,699.7595352,116.1467922,18,120,2021
7,PSEMEN,Old,5/5/2021,mature,20,2,10388,5/5/2021,0.01311,-0.00033,0.01356,0.00735,5,0,NA,NA,78.36734086,427.0754811,92.75362025,7,0,23,0.997560024,27.512,2.3,1.31E-05,1.36E-05,7.35E-06,2.75E-05,63.2776,6.33E-05,8.609197177,0.116154849,0.013487077,1.35E-08,0.544966133,544.966133,4691.721049,460.4407677,78.36734086,18,125,2021
7,PSEMEN,Old,5/10/2021,mature,20,2,10400,10/5/2021,0.01442,-0.00124,0.017659999,0.00764,5,0,NA,NA,88.74345507,431.6381511,67.66467366,7,0,21,0.998019993,31.582,2.3,1.44E-05,1.77E-05,7.64E-06,3.16E-05,72.6386,7.26E-05,9.507670198,0.105178238,0.015707601,1.57E-08,0.486388715,486.3887148,4624.423494,637.9076817,88.74345507,19,130,2021
7,PSEMEN,Old,5/14/2021,mature,20,2,10412,5/14/2021,0.01385,-0.00115,0.01473,0.00777,5,0,NA,NA,78.24967452,403.8698405,87.35631907,7,0,23.5,0.997439981,31.808,2.3,1.38E-05,1.47E-05,7.77E-06,3.18E-05,73.1584,7.32E-05,9.415495464,0.1062079,0.015054355,1.51E-08,0.51612973,516.1297296,4859.617213,462.3247005,78.24967452,20,134,2021
7,PSEMEN,Old,5/19/2021,mature,20,2,10521,5/19/2021,0.01507,-0.00114,0.01544,0.00796,5,0,NA,NA,89.32160288,437.0871282,95.05346949,7,0,23,0.997560024,28.524,2.3,1.51E-05,1.54E-05,7.96E-06,2.85E-05,65.6052,6.56E-05,8.241859218,0.121331847,0.016266779,1.63E-08,0.489340877,489.3408774,4033.07874,459.832903,89.32160288,20,139,2021
7,PSEMEN,Old,5/24/2021,mature,20,2,10533,5/24/2021,0.0185,-0.00133,0.018990001,0.01022,5,0,NA,NA,81.01762214,415.991502,94.41276615,7,0,24,0.997319996,35.338,2.3,1.85E-05,1.90E-05,1.02E-05,3.53E-05,81.2774,8.13E-05,7.952779185,0.125742206,0.019904254,1.99E-08,0.513458076,513.4580757,4083.418485,440.6093783,81.01762214,21,144,2021
